order_id,user_id,order_date,payment_method,shipping_method,shipping_cost,order_status,shipping_province,shipping_city,total_amount,discount_amount,actual_amount
20859,7361,2026-02-09,支付宝,加急快递,13.86,已完成,山东,临沂,364.92,7.76,371.02000000000004
20860,515,2026-02-09,京东白条,加急快递,27.12,已完成,黑龙江,齐齐哈尔,21.37,4.98,43.510000000000005
20861,9198,2026-02-09,微信支付,当日达,35.97,已完成,陕西,西安,57.14,0.0,93.11
20862,1129,2026-02-09,微信支付,普通快递,0.0,已完成,福建,莆田,39.98,7.09,32.89
20863,11306,2026-02-09,银行卡,普通快递,0.0,已完成,浙江,湖州,681.79,42.01,639.78
20864,6577,2026-02-09,支付宝,普通快递,0.0,已完成,重庆,南岸区,238.18,10.61,227.57
20865,11772,2026-02-09,微信支付,当日达,36.64,退货中,北京,丰台区,556.89,0.0,593.53
20866,2193,2026-02-09,支付宝,普通快递,5.0,已取消,北京,丰台区,93.47,21.41,77.06
20867,9315,2026-02-09,微信支付,普通快递,10.0,已完成,福建,厦门,141.5,14.45,137.05
20868,6991,2026-02-09,微信支付,普通快递,5.0,待付款,黑龙江,齐齐哈尔,135.51,0.0,140.51
20869,10034,2026-02-09,微信支付,加急快递,20.35,已完成,北京,东城区,760.16,0.0,780.51
20870,621,2026-02-09,支付宝,加急快递,23.42,已完成,贵州,安顺,117.82,0.0,141.24
20871,4414,2026-02-09,花呗分期,加急快递,14.96,已完成,重庆,渝中区,68.33,0.0,83.28999999999999
20872,7905,2026-02-09,微信支付,普通快递,0.0,已完成,北京,大兴区,553.47,30.69,522.78
20873,3466,2026-02-09,微信支付,普通快递,5.0,待付款,河北,唐山,101.48,0.0,106.48
20874,10912,2026-02-09,花呗分期,普通快递,15.0,退货中,重庆,江北区,71.95,0.0,86.95
20875,9269,2026-02-09,货到付款,普通快递,5.0,已完成,浙江,宁波,89.42,0.0,94.42
20876,4491,2026-02-09,京东白条,普通快递,5.0,已发货,吉林,白山,46.99,1.66,50.330000000000005
20877,1815,2026-02-09,支付宝,自提,0.0,已完成,重庆,沙坪坝区,251.36,51.47,199.89000000000001
20878,8040,2026-02-09,微信支付,普通快递,0.0,退货中,辽宁,营口,315.14,0.0,315.14
20879,8626,2026-02-09,微信支付,普通快递,5.0,已完成,河南,新乡,904.16,4.59,904.5699999999999
20880,3296,2026-02-09,支付宝,加急快递,23.98,已发货,山西,长治,684.62,44.36,664.24
20881,1076,2026-02-09,银行卡,当日达,33.69,已完成,河北,廊坊,22.5,0.0,56.19
20882,1615,2026-02-09,银行卡,加急快递,24.2,已完成,上海,闵行区,121.36,26.42,119.14
20883,10547,2026-02-09,支付宝,普通快递,8.0,已完成,上海,浦东新区,159.17,0.0,167.17
20884,4568,2026-02-09,银行卡,普通快递,10.0,已发货,北京,海淀区,248.06,26.71,231.35
20885,9598,2026-02-09,支付宝,加急快递,19.47,已发货,陕西,西安,104.05,0.0,123.52
20886,4813,2026-02-09,微信支付,加急快递,29.94,待付款,北京,东城区,86.5,1.75,114.69
20887,9178,2026-02-09,微信支付,自提,0.0,已完成,福建,福州,35.9,2.0,33.9
20888,10087,2026-02-09,微信支付,普通快递,8.0,已完成,河南,郑州,75.75,0.0,83.75
20889,3959,2026-02-09,支付宝,当日达,34.9,已完成,河南,许昌,68.61,0.0,103.50999999999999
20890,11948,2026-02-09,微信支付,普通快递,0.0,已完成,辽宁,大连,183.81,0.0,183.81
20891,2124,2026-02-09,货到付款,普通快递,10.0,已完成,山东,威海,720.4,13.96,716.4399999999999
20892,6756,2026-02-09,京东白条,自提,0.0,待付款,山西,阳泉,98.28,0.0,98.28
20893,7978,2026-02-09,支付宝,当日达,47.04,待付款,黑龙江,鸡西,83.71,21.31,109.44
20894,1863,2026-02-09,支付宝,加急快递,13.92,已完成,江苏,南京,66.45,2.12,78.25
20895,400,2026-02-09,银行卡,普通快递,0.0,已完成,黑龙江,牡丹江,610.9,34.38,576.52
20896,1438,2026-02-09,京东白条,自提,0.0,已发货,安徽,淮南,29.84,1.0,28.84
20897,1763,2026-02-09,银行卡,普通快递,0.0,已完成,广东,深圳,99.3,8.64,90.66
20898,7640,2026-02-09,银行卡,当日达,26.5,已完成,内蒙古,呼伦贝尔,186.66,0.0,213.16
20899,11663,2026-02-09,微信支付,普通快递,12.0,已完成,天津,和平区,62.14,0.0,74.14
20900,5963,2026-02-09,银行卡,自提,0.0,退货中,广东,广州,34.16,0.0,34.16
20901,9531,2026-02-09,微信支付,普通快递,8.0,待发货,安徽,芜湖,210.33,0.0,218.33
20902,1271,2026-02-09,支付宝,普通快递,10.0,已完成,浙江,金华,409.99,0.0,419.99
20903,4255,2026-02-09,支付宝,自提,0.0,已完成,辽宁,营口,53.67,11.36,42.31
20904,1901,2026-02-09,花呗分期,当日达,45.38,已完成,上海,杨浦区,342.43,25.57,362.24
20905,8237,2026-02-09,微信支付,当日达,49.14,待付款,福建,泉州,252.65,0.66,301.13
20906,11520,2026-02-09,微信支付,普通快递,0.0,已发货,四川,德阳,213.72,0.0,213.72
20907,3952,2026-02-09,花呗分期,加急快递,24.79,已完成,河北,廊坊,61.62,8.21,78.19999999999999
20908,3720,2026-02-09,支付宝,加急快递,17.91,退货中,广西,梧州,991.7,35.86,973.75
20909,5267,2026-02-09,支付宝,加急快递,28.62,已完成,湖北,十堰,177.66,13.64,192.64
20910,1267,2026-02-09,货到付款,普通快递,5.0,已完成,四川,成都,243.04,1.38,246.66
20911,9123,2026-02-09,支付宝,当日达,34.79,已完成,山东,青岛,59.66,15.86,78.59
20912,10980,2026-02-09,微信支付,加急快递,23.87,已完成,江苏,无锡,94.64,0.0,118.51
20913,1091,2026-02-09,微信支付,普通快递,5.0,已发货,天津,河北区,246.18,127.89,123.29
20914,4346,2026-02-09,支付宝,加急快递,17.49,待付款,河南,南阳,732.12,268.82,480.79
20915,10470,2026-02-09,花呗分期,自提,0.0,已完成,广西,柳州,432.29,0.0,432.29
20916,1866,2026-02-09,微信支付,自提,0.0,已发货,北京,海淀区,211.72,2.62,209.1
20917,8246,2026-02-09,支付宝,普通快递,5.0,已完成,安徽,芜湖,14.98,3.4,16.58
20918,2348,2026-02-09,银行卡,加急快递,23.02,已完成,湖南,株洲,1600.27,497.5,1125.79
20919,8733,2026-02-09,支付宝,普通快递,8.0,待付款,北京,丰台区,38.79,0.0,46.79
20920,7839,2026-02-09,货到付款,普通快递,10.0,已完成,北京,西城区,131.25,0.0,141.25
20921,11454,2026-02-09,微信支付,普通快递,10.0,已完成,安徽,蚌埠,225.81,0.0,235.81
20922,6675,2026-02-09,花呗分期,加急快递,13.68,已完成,甘肃,酒泉,274.58,0.0,288.26
20923,5495,2026-02-09,花呗分期,当日达,29.6,已发货,河北,保定,241.35,0.0,270.95
20924,6223,2026-02-09,花呗分期,普通快递,5.0,待发货,湖南,岳阳,90.25,0.0,95.25
20925,7194,2026-02-09,支付宝,普通快递,5.0,已退款,上海,徐汇区,146.46,0.0,151.46
20926,11581,2026-02-09,银行卡,加急快递,15.1,已退款,河北,唐山,100.38,16.09,99.38999999999999
20927,710,2026-02-09,支付宝,自提,0.0,已发货,北京,西城区,305.49,45.59,259.9
20928,7020,2026-02-09,支付宝,普通快递,10.0,待付款,浙江,绍兴,514.02,0.0,524.02
20929,6124,2026-02-09,货到付款,自提,0.0,已完成,广东,广州,1113.75,0.0,1113.75
20930,11632,2026-02-09,支付宝,普通快递,12.0,待付款,上海,杨浦区,249.34,26.2,235.14000000000001
20931,9423,2026-02-09,微信支付,自提,0.0,已完成,重庆,沙坪坝区,77.28,0.0,77.28
20932,10497,2026-02-09,支付宝,普通快递,8.0,已完成,云南,丽江,518.74,2.76,523.98
20933,918,2026-02-09,支付宝,加急快递,28.27,已完成,安徽,安庆,67.48,6.06,89.69
20934,10277,2026-02-09,支付宝,普通快递,15.0,已完成,北京,通州区,1314.14,296.77,1032.3700000000001
20935,9055,2026-02-09,微信支付,普通快递,0.0,已完成,陕西,咸阳,70.45,0.0,70.45
20936,6024,2026-02-09,花呗分期,加急快递,29.57,已完成,上海,杨浦区,180.02,0.0,209.59
20937,3846,2026-02-09,银行卡,普通快递,0.0,已退款,湖南,湘潭,229.51,0.0,229.51
20938,4267,2026-02-09,支付宝,普通快递,5.0,已退款,安徽,合肥,511.24,8.27,507.97
20939,7801,2026-02-09,花呗分期,加急快递,21.93,已完成,北京,大兴区,133.41,6.61,148.73
20940,1172,2026-02-09,微信支付,加急快递,19.14,已完成,广东,深圳,45.82,0.0,64.96000000000001
20941,2932,2026-02-09,微信支付,自提,0.0,待发货,江苏,无锡,60.44,2.48,57.96
20942,7939,2026-02-09,支付宝,自提,0.0,待付款,广东,东莞,92.59,36.57,56.02
20943,3571,2026-02-09,微信支付,自提,0.0,已完成,广东,珠海,371.57,0.0,371.57
20944,9483,2026-02-09,微信支付,加急快递,18.03,已完成,广东,佛山,751.16,92.5,676.6899999999999
20945,8827,2026-02-09,微信支付,当日达,44.56,已发货,广东,珠海,152.13,0.0,196.69
20946,6065,2026-02-09,微信支付,加急快递,13.41,已完成,四川,泸州,232.16,0.0,245.57
20947,9477,2026-02-09,微信支付,普通快递,0.0,已取消,广东,深圳,492.33,63.26,429.07
20948,1943,2026-02-09,银行卡,普通快递,0.0,待付款,福建,厦门,142.1,2.22,139.88
20949,9776,2026-02-09,微信支付,加急快递,23.71,已退款,山东,青岛,79.61,0.0,103.32
20950,2448,2026-02-09,银行卡,普通快递,8.0,已取消,浙江,嘉兴,197.93,4.61,201.32
20951,8250,2026-02-09,支付宝,普通快递,0.0,已完成,安徽,蚌埠,439.56,7.58,431.98
20952,8336,2026-02-08,微信支付,自提,0.0,已完成,安徽,蚌埠,298.29,14.9,283.39000000000004
20953,7307,2026-02-08,京东白条,加急快递,12.44,待发货,重庆,九龙坡区,66.4,0.0,78.84
20954,6540,2026-02-08,银行卡,普通快递,0.0,已完成,广东,东莞,74.04,0.0,74.04
20955,10593,2026-02-08,微信支付,自提,0.0,已完成,广东,广州,70.77,0.0,70.77
20956,8009,2026-02-08,支付宝,普通快递,8.0,已完成,湖南,湘潭,60.9,0.54,68.36
20957,4263,2026-02-08,银行卡,加急快递,21.2,待付款,天津,和平区,268.55,9.53,280.22
20958,9435,2026-02-08,支付宝,普通快递,5.0,退货中,山东,威海,1694.94,0.0,1699.94
20959,2594,2026-02-08,微信支付,自提,0.0,已完成,广东,广州,199.05,0.0,199.05
20960,4154,2026-02-08,微信支付,普通快递,10.0,已取消,北京,东城区,9.59,0.0,19.59
20961,9360,2026-02-08,支付宝,普通快递,5.0,已取消,广东,佛山,70.41,0.0,75.41
20962,11643,2026-02-08,微信支付,普通快递,5.0,已发货,四川,南充,111.07,28.01,88.05999999999999
20963,10934,2026-02-08,支付宝,普通快递,5.0,已完成,辽宁,抚顺,95.4,0.0,100.4
20964,3706,2026-02-08,银行卡,普通快递,0.0,已取消,重庆,沙坪坝区,126.02,0.0,126.02
20965,10183,2026-02-08,京东白条,加急快递,24.2,待发货,天津,南开区,68.5,5.76,86.94
20966,6540,2026-02-08,货到付款,普通快递,10.0,退货中,广东,东莞,151.86,7.18,154.68
20967,5300,2026-02-08,支付宝,加急快递,28.29,已完成,四川,南充,172.19,7.27,193.20999999999998
20968,6164,2026-02-08,微信支付,普通快递,8.0,待付款,福建,泉州,953.99,2.24,959.75
20969,8420,2026-02-08,货到付款,普通快递,8.0,待发货,湖北,十堰,400.21,0.0,408.21
20970,5675,2026-02-08,支付宝,普通快递,5.0,已取消,北京,丰台区,30.94,2.84,33.1
20971,759,2026-02-08,支付宝,普通快递,12.0,已发货,浙江,杭州,151.33,1.52,161.81
20972,537,2026-02-08,微信支付,普通快递,8.0,退货中,陕西,渭南,1004.88,316.54,696.3399999999999
20973,5735,2026-02-08,支付宝,普通快递,0.0,待发货,青海,德令哈,163.52,8.54,154.98000000000002
20974,5327,2026-02-08,花呗分期,普通快递,0.0,已完成,江苏,徐州,329.22,44.13,285.09000000000003
20975,9659,2026-02-08,微信支付,当日达,35.56,已完成,江西,景德镇,53.75,22.82,66.49000000000001
20976,2687,2026-02-08,支付宝,普通快递,8.0,已发货,上海,黄浦区,65.97,2.78,71.19
20977,7007,2026-02-08,微信支付,普通快递,5.0,已完成,江苏,扬州,355.28,39.44,320.84
20978,7476,2026-02-08,花呗分期,普通快递,0.0,待发货,湖南,长沙,209.42,0.0,209.42
20979,2152,2026-02-08,银行卡,加急快递,14.82,已发货,山东,潍坊,195.23,27.07,182.98
20980,2175,2026-02-08,支付宝,普通快递,10.0,已完成,辽宁,鞍山,225.82,7.21,228.60999999999999
20981,8738,2026-02-08,支付宝,自提,0.0,已完成,湖北,十堰,605.7,11.74,593.96
20982,2746,2026-02-08,银行卡,普通快递,0.0,已发货,湖北,十堰,337.68,141.73,195.95000000000002
20983,2959,2026-02-08,支付宝,普通快递,10.0,已完成,广东,中山,136.62,0.08,146.54
20984,3017,2026-02-08,银行卡,加急快递,13.03,已完成,河北,邯郸,89.93,12.42,90.54
20985,8179,2026-02-08,微信支付,当日达,34.87,待发货,河北,唐山,110.82,0.0,145.69
20986,7938,2026-02-08,支付宝,普通快递,10.0,待付款,广东,中山,192.82,26.18,176.64
20987,11492,2026-02-08,支付宝,普通快递,5.0,已完成,湖北,武汉,173.05,0.0,178.05
20988,5648,2026-02-08,银行卡,普通快递,8.0,待发货,上海,徐汇区,265.69,5.01,268.68
20989,2599,2026-02-08,银行卡,加急快递,12.73,已退款,广东,佛山,520.78,0.0,533.51
20990,5132,2026-02-08,货到付款,普通快递,5.0,待发货,重庆,江北区,572.73,0.0,577.73
20991,6288,2026-02-08,微信支付,加急快递,21.51,已完成,江苏,扬州,876.11,0.51,897.11
20992,2362,2026-02-08,货到付款,加急快递,18.59,待付款,黑龙江,齐齐哈尔,362.93,0.12,381.4
20993,9221,2026-02-08,银行卡,加急快递,20.07,已完成,浙江,湖州,324.64,63.73,280.97999999999996
20994,1164,2026-02-08,花呗分期,普通快递,5.0,待发货,福建,莆田,1182.94,51.92,1136.02
20995,315,2026-02-08,花呗分期,加急快递,22.32,待发货,北京,大兴区,587.96,0.0,610.2800000000001
20996,2014,2026-02-08,货到付款,当日达,37.15,已完成,北京,海淀区,133.01,2.1,168.06
20997,408,2026-02-08,货到付款,普通快递,8.0,已完成,福建,漳州,266.63,12.79,261.84000000000003
20998,1392,2026-02-08,银行卡,普通快递,5.0,待发货,四川,宜宾,283.47,88.88,199.59000000000003
20999,965,2026-02-08,花呗分期,普通快递,0.0,已完成,吉林,长春,1878.39,23.54,1854.8500000000001
21000,8292,2026-02-08,微信支付,普通快递,5.0,已完成,浙江,嘉兴,412.12,20.46,396.66
21001,8702,2026-02-08,银行卡,自提,0.0,已完成,甘肃,酒泉,50.17,0.0,50.17
21002,3941,2026-02-08,花呗分期,普通快递,0.0,已完成,湖北,宜昌,48.86,0.0,48.86
21003,2395,2026-02-08,微信支付,普通快递,12.0,已完成,河北,廊坊,130.94,63.86,79.08
21004,9217,2026-02-08,支付宝,普通快递,0.0,已完成,重庆,南岸区,110.02,14.28,95.74
21005,1917,2026-02-08,支付宝,自提,0.0,待发货,江苏,苏州,199.11,2.52,196.59
21006,4704,2026-02-08,银行卡,加急快递,17.28,已发货,云南,昆明,4962.3,9.54,4970.04
21007,6840,2026-02-08,微信支付,普通快递,0.0,已完成,黑龙江,牡丹江,1171.37,0.0,1171.37
21008,6622,2026-02-08,微信支付,普通快递,0.0,已完成,浙江,温州,141.62,52.79,88.83000000000001
21009,5170,2026-02-08,支付宝,普通快递,5.0,已发货,江苏,无锡,82.17,0.0,87.17
21010,6642,2026-02-08,微信支付,普通快递,8.0,已完成,广东,珠海,46.5,1.05,53.45
21011,7994,2026-02-08,支付宝,普通快递,0.0,已完成,北京,通州区,2139.45,10.72,2128.73
21012,2950,2026-02-08,支付宝,普通快递,8.0,已取消,河南,开封,12.34,0.0,20.34
21013,4713,2026-02-08,银行卡,普通快递,10.0,已完成,上海,黄浦区,178.29,86.75,101.53999999999999
21014,8243,2026-02-08,京东白条,普通快递,0.0,待付款,湖北,宜昌,73.25,23.96,49.29
21015,1531,2026-02-08,微信支付,加急快递,18.4,待发货,浙江,湖州,84.71,13.77,89.34
21016,4149,2026-02-08,微信支付,普通快递,5.0,已完成,广东,深圳,172.08,61.05,116.03000000000002
21017,379,2026-02-08,微信支付,加急快递,21.25,已完成,浙江,绍兴,93.14,29.17,85.22
21018,2539,2026-02-08,银行卡,普通快递,12.0,已取消,天津,河北区,421.18,134.89,298.29
21019,4930,2026-02-08,支付宝,自提,0.0,已完成,湖北,黄石,128.47,0.0,128.47
21020,3233,2026-02-08,支付宝,普通快递,0.0,已完成,浙江,杭州,376.99,40.71,336.28000000000003
21021,9439,2026-02-08,支付宝,加急快递,28.61,已发货,广东,东莞,65.13,11.21,82.53
21022,4945,2026-02-08,微信支付,加急快递,20.65,已发货,西藏,拉萨,8.37,0.0,29.019999999999996
21023,3860,2026-02-08,银行卡,普通快递,5.0,已完成,湖南,岳阳,16.72,2.72,19.0
21024,11342,2026-02-08,支付宝,自提,0.0,待付款,北京,东城区,207.11,54.53,152.58
21025,7616,2026-02-08,支付宝,普通快递,8.0,已完成,广东,中山,30.12,0.0,38.120000000000005
21026,8510,2026-02-08,花呗分期,当日达,47.63,已完成,北京,海淀区,190.64,40.05,198.21999999999997
21027,10416,2026-02-08,支付宝,普通快递,12.0,已完成,河北,唐山,792.67,14.51,790.16
21028,3692,2026-02-08,货到付款,普通快递,5.0,退货中,重庆,渝北区,28.06,0.0,33.06
21029,6628,2026-02-08,微信支付,自提,0.0,已完成,湖北,黄石,630.34,0.0,630.34
21030,4965,2026-02-08,微信支付,加急快递,14.55,已完成,山东,潍坊,35.47,11.28,38.739999999999995
21031,3452,2026-02-08,微信支付,普通快递,15.0,已完成,山西,阳泉,176.94,0.83,191.10999999999999
21032,121,2026-02-08,花呗分期,普通快递,0.0,已完成,重庆,江北区,508.98,0.0,508.98
21033,1690,2026-02-08,微信支付,加急快递,18.61,已完成,浙江,温州,163.12,0.0,181.73000000000002
21034,9740,2026-02-08,微信支付,普通快递,5.0,已完成,湖北,黄石,128.45,0.0,133.45
21035,1676,2026-02-08,银行卡,普通快递,10.0,待付款,广东,佛山,327.85,119.17,218.68
21036,10876,2026-02-08,支付宝,当日达,33.71,已完成,江苏,常州,4.47,0.0,38.18
21037,3280,2026-02-08,微信支付,加急快递,20.8,待发货,福建,厦门,37.37,1.23,56.94
21038,5576,2026-02-08,微信支付,普通快递,8.0,已完成,江苏,徐州,384.42,0.0,392.42
21039,10397,2026-02-08,支付宝,自提,0.0,待发货,广东,珠海,33.01,1.14,31.869999999999997
21040,4184,2026-02-08,支付宝,普通快递,10.0,已完成,浙江,杭州,375.24,3.16,382.08
21041,2771,2026-02-08,支付宝,普通快递,0.0,已完成,青海,德令哈,52.36,0.0,52.36
21042,376,2026-02-08,花呗分期,加急快递,20.47,已发货,湖南,长沙,279.67,0.0,300.14
21043,11428,2026-02-08,支付宝,加急快递,16.08,退货中,江苏,扬州,1069.65,7.4,1078.33
21044,4876,2026-02-08,货到付款,普通快递,5.0,已取消,贵州,安顺,69.21,0.0,74.21
21045,10687,2026-02-08,花呗分期,普通快递,8.0,待发货,辽宁,沈阳,293.66,8.64,293.02000000000004
21046,5250,2026-02-08,支付宝,普通快递,0.0,已发货,四川,南充,66.64,0.0,66.64
21047,10602,2026-02-08,支付宝,普通快递,10.0,已发货,北京,西城区,145.66,0.0,155.66
21048,1252,2026-02-08,支付宝,普通快递,8.0,已发货,浙江,绍兴,226.46,0.0,234.46
21049,5308,2026-02-08,支付宝,自提,0.0,待发货,上海,黄浦区,15.03,0.0,15.03
21050,5334,2026-02-08,微信支付,自提,0.0,已取消,湖南,株洲,107.45,0.0,107.45
21051,11691,2026-02-08,银行卡,自提,0.0,已完成,天津,和平区,46.29,12.22,34.07
21052,5936,2026-02-08,支付宝,普通快递,15.0,已完成,陕西,宝鸡,200.48,63.27,152.20999999999998
21053,1264,2026-02-08,支付宝,加急快递,20.4,已退款,四川,南充,27.14,0.0,47.54
21054,10902,2026-02-08,微信支付,普通快递,0.0,已完成,上海,浦东新区,277.06,19.73,257.33
21055,11411,2026-02-08,支付宝,当日达,45.38,已完成,重庆,九龙坡区,19.0,0.0,64.38
21056,4916,2026-02-08,支付宝,加急快递,27.76,已发货,云南,曲靖,177.1,0.0,204.85999999999999
21057,9563,2026-02-08,银行卡,自提,0.0,待付款,重庆,南岸区,85.08,18.38,66.7
